Date,Max Temperature,Min Temperature,Precipitation,Relative Humidity,StationId
2000-01-01,25.113,21.401,0.0,0.439112322064181,223691
2000-01-02,25.494,21.677,0.0,0.4729267211092,223691
2000-01-03,25.145,22.436,0.0,0.509830704709098,223691
2000-01-04,24.629,22.472,0.0,0.51880896872873,223691
2000-01-05,24.917,22.081,0.0,0.512270894781362,223691
2000-01-06,25.057,22.403,0.0,0.465094217183796,223691
2000-01-07,25.149,23.303,0.0,0.506339026768202,223691
2000-01-08,23.706,22.387,0.0,0.637377439356748,223691
2000-01-09,24.363,21.885,0.0,0.756713472102561,223691
2000-01-10,24.091,22.739,0.0,0.788200915854168,223691
2000-01-11,24.034,22.865,0.0,0.775589328373845,223691
2000-01-12,23.867,22.999,0.0,0.749914132698864,223691
2000-01-13,23.045,21.046,0.0,0.605033819089045,223691
2000-01-14,22.965,21.098,0.0,0.525529192827577,223691
2000-01-15,23.078,19.347,0.0,0.380752225512925,223691
2000-01-16,23.241,18.001,0.0,0.409001980586357,223691
2000-01-17,24.599,18.335,0.0,0.465872083518996,223691
2000-01-18,25.819,19.253,0.0,0.493631529314656,223691
2000-01-19,25.241,21.944,0.0,0.511622287087784,223691
2000-01-20,24.23,22.482,0.0,0.64150591126747,223691
2000-01-21,23.818,23.265,0.0,0.77478590601769,223691
2000-01-22,23.803,23.626,0.0,0.801124692439676,223691
2000-01-23,23.76,22.699,0.0,0.714208137168581,223691
2000-01-24,23.437,21.666,0.0,0.721358141149419,223691
2000-01-25,23.909,22.857,0.0,0.791376054708497,223691
2000-01-26,23.238,21.952,0.0,0.737198668595162,223691
2000-01-27,25.086,20.378,0.0,0.546482159436879,223691
2000-01-28,25.145,20.76,0.0,0.488057328591922,223691
2000-01-29,24.712,20.68,0.0,0.46370865148091,223691
2000-01-30,23.927,22.676,0.0,0.542776219372484,223691
2000-01-31,23.526,22.14,0.0,0.745994598660122,223691
2000-02-01,23.466,22.305,0.0,0.634799612740716,223691
2000-02-02,22.387,21.034,0.0,0.650541880795141,223691
2000-02-03,22.814,22.343,0.1613616624,0.746614849199892,223691
2000-02-04,23.083,22.086,1.6754158584,0.769884297608484,223691
2000-02-05,23.052,20.086,0.17852796,0.549301316769501,223691
2000-02-06,22.851,21.008,0.0,0.57142404903338,223691
2000-02-07,23.189,20.786,0.0,0.617153984579003,223691
2000-02-08,22.888,20.659,0.0,0.608348976679474,223691
2000-02-09,23.531,21.525,0.0,0.701314785431868,223691
2000-02-10,23.511,22.118,0.0,0.737694812907504,223691
2000-02-11,22.597,21.227,0.0,0.548330422400959,223691
2000-02-12,22.355,20.074,0.0,0.444800297217965,223691
2000-02-13,24.427,19.512,0.0,0.437147205596203,223691
2000-02-14,24.858,19.742,0.0,0.438271948515042,223691
2000-02-15,24.294,19.855,0.0,0.462728882623894,223691
2000-02-16,23.393,21.533,0.0,0.590876614404455,223691
2000-02-17,23.288,21.838,0.0,0.681625990586497,223691
2000-02-18,23.239,22.153,0.0,0.71179400222666,223691
2000-02-19,23.143,22.394,0.0,0.776921972228274,223691
2000-02-20,23.978,22.128,0.0,0.640177330685891,223691
2000-02-21,25.248,22.457,0.0,0.475267803866326,223691
2000-02-22,25.544,21.862,0.0,0.454265277130764,223691
2000-02-23,26.657,21.845,0.0,0.45375251458603,223691
2000-02-24,26.946,23.007,0.0,0.469229600082566,223691
2000-02-25,26.201,23.58,0.0,0.472608382999296,223691
2000-02-26,24.7,22.617,0.0,0.55375896863275,223691
2000-02-27,24.438,23.434,0.0,0.689138483514851,223691
2000-02-28,25.664,22.936,0.0,0.728830113915158,223691
2000-02-29,25.012,22.876,0.0,0.783515065547515,223691
2000-03-01,24.752,23.863,0.0,0.800862369761475,223691
2000-03-02,24.916,24.105,0.0,0.805494310231556,223691
2000-03-03,25.071,24.602,0.0,0.800391027705762,223691
2000-03-04,25.011,23.672,0.0,0.762337985639378,223691
2000-03-05,24.549,22.857,0.0,0.599837066974934,223691
2000-03-06,23.05,22.051,0.0,0.592830082872142,223691
2000-03-07,23.423,22.517,0.0,0.69638884429557,223691
2000-03-08,25.677,22.993,0.0,0.529171527682581,223691
2000-03-09,25.069,22.898,0.0,0.54215696497056,223691
2000-03-10,24.433,23.078,0.0,0.712876187041617,223691
2000-03-11,24.72,24.152,0.0,0.786039345933596,223691
2000-03-12,24.694,24.028,0.0,0.759888589333911,223691
2000-03-13,24.223,22.715,0.0,0.753981468765609,223691
2000-03-14,23.368,22.566,0.0,0.763932863635406,223691
2000-03-15,23.078,22.243,0.0,0.675876512177016,223691
2000-03-16,24.036,22.656,0.05836482,0.742517021356184,223691
2000-03-17,24.105,23.638,0.0,0.828426093276887,223691
2000-03-18,24.653,22.991,0.0,0.798802954816442,223691
2000-03-19,26.142,23.523,0.0,0.642513003114278,223691
2000-03-20,25.296,23.77,0.0,0.690943392273415,223691
2000-03-21,25.4,25.096,0.0,0.799602914437945,223691
2000-03-22,25.82,24.243,0.0,0.77093338977116,223691
2000-03-23,27.402,24.679,0.0,0.585990115859887,223691
2000-03-24,29.278,25.178,0.0,0.489535655864496,223691
2000-03-25,30.212,25.935,0.0,0.448497991159494,223691
2000-03-26,29.732,26.428,0.0,0.446389830520098,223691
2000-03-27,29.115,26.138,0.0,0.508745145630997,223691
2000-03-28,27.573,25.592,0.0,0.656823627516512,223691
2000-03-29,27.273,25.378,0.0,0.69341151173035,223691
2000-03-30,26.657,25.555,0.0,0.753869476983422,223691
2000-03-31,27.233,25.972,0.0,0.717055944303311,223691
2000-04-01,27.62,25.638,0.0,0.657993639900917,223691
2000-04-02,27.016,24.189,0.0,0.761918636135163,223691
2000-04-03,26.188,24.201,0.0,0.826412446019179,223691
2000-04-04,25.913,24.523,0.0,0.846860476858012,223691
2000-04-05,26.021,24.747,0.0,0.834793223926048,223691
2000-04-06,27.083,25.098,0.0,0.801087152463826,223691
2000-04-07,27.093,25.776,0.0,0.766324867282718,223691
2000-04-08,27.504,26.13,0.0,0.746656241441231,223691
2000-04-09,27.161,26.097,0.0,0.774642161198306,223691
2000-04-10,27.001,25.946,0.0,0.764214463864159,223691
2000-04-11,27.021,25.939,0.0,0.824075231965478,223691
2000-04-12,26.824,26.057,0.0034332264,0.861468171717456,223691
2000-04-13,26.754,26.029,0.0,0.87956571391758,223691
2000-04-14,26.898,25.892,0.0,0.862106874992014,223691
2000-04-15,26.944,26.19,0.0,0.861885587383746,223691
2000-04-16,26.931,26.527,0.0,0.864098677565456,223691
2000-04-17,27.425,26.614,0.0,0.84059440518209,223691
2000-04-18,27.459,26.893,0.0,0.81869477007902,223691
2000-04-19,27.988,27.013,0.0,0.814191333231059,223691
2000-04-20,27.901,27.075,0.0,0.801930070378436,223691
2000-04-21,28.226,27.624,0.0,0.794969226383159,223691
2000-04-22,28.243,27.763,0.0,0.816255530336965,223691
2000-04-23,28.308,27.853,0.0,0.809679572091112,223691
2000-04-24,28.402,27.997,0.0,0.804154067298762,223691
2000-04-25,28.641,28.07,0.0,0.804788688692351,223691
2000-04-26,28.597,28.103,0.0,0.817763999014581,223691
2000-04-27,28.731,28.325,0.0,0.830539731607618,223691
2000-04-28,28.74,27.962,0.0,0.826560323822765,223691
2000-04-29,28.426,27.465,0.0,0.821122764358332,223691
2000-04-30,28.137,27.151,0.0,0.803945065763248,223691
2000-05-01,28.112,27.142,0.0,0.840301555306151,223691
2000-05-02,28.092,27.363,0.0,0.851218526190791,223691
2000-05-03,28.386,27.871,0.0,0.840160155571249,223691
2000-05-04,28.653,28.391,0.0,0.793348838263753,223691
2000-05-05,28.673,27.732,0.0,0.827700401768889,223691
2000-05-06,28.874,28.073,0.0,0.801708564956144,223691
2000-05-07,28.755,28.094,0.0,0.85222239540638,223691
2000-05-08,28.561,27.401,0.0,0.851963087434849,223691
2000-05-09,28.752,28.116,0.0,0.869751698962568,223691
2000-05-10,28.791,28.031,0.0,0.860906843491443,223691
2000-05-11,28.843,28.225,0.0,0.857000882760499,223691
2000-05-12,28.934,28.611,0.0,0.853560975068787,223691
2000-05-13,29.218,28.509,1.0265352984,0.834339697566787,223691
2000-05-14,29.338,28.644,0.04806504,0.788675343985591,223691
2000-05-15,29.518,27.893,0.0,0.796487166839533,223691
2000-05-16,29.27,28.947,0.017166132,0.798615348250337,223691
2000-05-17,29.318,28.618,0.0,0.809523509882847,223691
2000-05-18,29.343,28.917,0.0,0.854726071536249,223691
2000-05-19,29.086,28.594,0.0,0.847912821833823,223691
2000-05-20,29.009,28.519,0.0,0.847553178882361,223691
2000-05-21,29.101,28.664,0.0,0.848606834560761,223691
2000-05-22,29.336,28.768,0.0,0.848472659739885,223691
2000-05-23,29.168,28.892,0.0,0.844044919006655,223691
2000-05-24,29.121,28.866,0.0,0.837676518453939,223691
2000-05-25,29.148,28.708,0.0,0.835813826966632,223691
2000-05-26,29.174,28.987,0.0,0.825773140722714,223691
2000-05-27,29.196,28.952,0.0,0.8274384422996,223691
2000-05-28,29.145,28.834,0.0,0.839727800885195,223691
2000-05-29,29.561,28.833,0.0,0.841478968347164,223691
2000-05-30,29.686,29.254,0.0,0.839466055498254,223691
2000-05-31,29.623,29.329,0.0068664528,0.825533896749557,223691
2000-06-01,29.607,29.242,0.0,0.823962864028987,223691
2000-06-02,29.418,28.617,0.0,0.827894517282686,223691
2000-06-03,29.063,28.718,0.0,0.853624013291633,223691
2000-06-04,29.68,28.717,0.0,0.870074774911846,223691
2000-06-05,30.302,28.994,0.0,0.816987901183982,223691
2000-06-06,31.091,30.095,0.0,0.732296863007043,223691
2000-06-07,30.97,29.776,0.0,0.796859048073199,223691
2000-06-08,30.798,29.857,0.0,0.812720588864607,223691
2000-06-09,30.759,29.974,0.0,0.798605877129051,223691
2000-06-10,30.591,30.138,0.0,0.7885384786367,223691
2000-06-11,30.825,30.429,0.0,0.77931442286483,223691
2000-06-12,30.87,30.52,0.0,0.776314314967057,223691
2000-06-13,30.793,30.259,0.0,0.77376646374337,223691
2000-06-14,30.503,30.148,0.0,0.777195527807554,223691
2000-06-15,30.299,29.864,0.0,0.777261416784117,223691
2000-06-16,30.111,29.719,0.0,0.787436670340105,223691
2000-06-17,29.874,29.534,0.0,0.794043057822802,223691
2000-06-18,29.701,29.424,0.0,0.80665969786565,223691
2000-06-19,29.693,29.218,0.0,0.826931132611018,223691
2000-06-20,29.349,29.139,0.0,0.834176902652469,223691
2000-06-21,29.409,29.146,0.0,0.811393626707175,223691
2000-06-22,29.401,28.984,0.0,0.79556337526825,223691
2000-06-23,29.231,28.858,0.0,0.792712795341411,223691
2000-06-24,29.04,28.679,0.0,0.800689941693973,223691
2000-06-25,28.933,28.663,0.0,0.811337824084822,223691
2000-06-26,28.815,28.392,0.0,0.818386832918629,223691
2000-06-27,28.689,28.118,0.0,0.823707455998722,223691
2000-06-28,28.282,27.966,0.0,0.833066316234675,223691
2000-06-29,28.134,27.762,0.0,0.850667868957386,223691
2000-06-30,28.063,27.466,0.0,0.854937502762838,223691
2000-07-01,28.329,27.646,0.0,0.876610097312951,223691
2000-07-02,28.2,27.842,0.06694794,0.862097537479533,223691
2000-07-03,28.165,27.798,7.2715819464,0.856588054435155,223691
2000-07-04,28.414,27.859,10.9794621528,0.854278685957312,223691
2000-07-05,28.542,27.297,23.6308894056,0.850035239294515,223691
2000-07-06,28.801,27.808,0.8995053384,0.842315897293986,223691
2000-07-07,28.864,28.551,1.0076518584,0.834894874313722,223691
2000-07-08,28.781,28.508,0.980187084,0.83123211406423,223691
2000-07-09,28.929,28.575,0.979328664,0.829210417037509,223691
2000-07-10,28.926,28.425,2.2839554088,0.841467634440748,223691
2000-07-11,29.129,28.626,0.362205828,0.820674461284565,223691
2000-07-12,29.104,28.478,0.010299672,0.813383574042779,223691
2000-07-13,29.006,27.947,2.7294170112,0.813563373991798,223691
2000-07-14,28.926,28.393,0.520134264,0.809091095537142,223691
2000-07-15,28.898,28.607,0.0034332264,0.781716548084073,223691
2000-07-16,28.679,28.29,0.0,0.802549804590779,223691
2000-07-17,28.575,28.226,0.0,0.81886252227025,223691
2000-07-18,28.422,27.945,0.0652313088,0.826938701600347,223691
2000-07-19,28.226,27.794,1.0848993984,0.820460482353469,223691
2000-07-20,28.283,27.74,0.5484578328,0.810592058537241,223691
2000-07-21,28.472,27.97,0.0351905832,0.795902896479129,223691
2000-07-22,28.405,27.761,4.77476316,0.79826277253261,223691
2000-07-23,28.296,27.59,1.6848584928,0.799550415824509,223691
2000-07-24,28.349,28.108,0.025749216,0.799920260530964,223691
2000-07-25,28.264,28.005,0.0,0.795489653912935,223691
2000-07-26,28.335,27.986,0.0,0.813859855770622,223691
2000-07-27,28.338,28.044,0.0,0.827093771445763,223691
2000-07-28,28.295,28.088,0.0,0.835984138023593,223691
2000-07-29,28.28,27.962,0.0,0.825526202425554,223691
2000-07-30,28.503,28.007,0.0,0.833204937093281,223691
2000-07-31,28.623,28.182,0.0,0.814913886041737,223691
2000-08-01,28.594,28.406,0.0,0.802535283740048,223691
2000-08-02,28.391,27.962,0.0549316152,0.814141050748176,223691
2000-08-03,28.019,27.635,1.8693921312,0.826326537351835,223691
2000-08-04,27.906,27.527,1.1037834072,0.833257499994087,223691
2000-08-05,27.95,27.601,0.1613617128,0.820893512510301,223691
2000-08-06,28.357,27.86,0.0,0.803893582135766,223691
2000-08-07,28.687,28.089,0.0,0.816027417358205,223691
2000-08-08,28.674,28.307,0.0,0.817109025938289,223691
2000-08-09,28.661,28.421,0.0,0.817057251823317,223691
2000-08-10,28.516,27.91,0.2008438344,0.819046751859733,223691
2000-08-11,28.43,27.716,0.0,0.820828999457799,223691
2000-08-12,28.213,27.18,37.907981712,0.831473602814363,223691
2000-08-13,27.96,27.357,4.9301136,0.831511057783309,223691
2000-08-14,27.955,27.451,4.258923084,0.822878870526977,223691
2000-08-15,27.662,26.891,30.54541968,0.837655667266196,223691
2000-08-16,27.909,27.355,4.4717811264,0.844828711088994,223691
2000-08-17,27.898,27.382,0.846290808,0.84765861617327,223691
2000-08-18,27.399,27.003,1.2222295704,0.850818992441336,223691
2000-08-19,27.437,27.18,0.4154203944,0.854275391244244,223691
2000-08-20,27.396,26.873,0.1725195744,0.846489106854329,223691
2000-08-21,28.068,27.02,2.80580616,0.823688186733086,223691
2000-08-22,28.219,27.44,0.0,0.830048086833875,223691
2000-08-23,28.394,27.603,0.0,0.831399356428951,223691
2000-08-24,29.127,28.324,0.0,0.814146850762436,223691
2000-08-25,29.851,28.139,0.0,0.806279927905046,223691
2000-08-26,30.375,27.699,2.470207464,0.804849158368409,223691
2000-08-27,27.98,27.613,0.2231598456,0.841646721167803,223691
2000-08-28,28.065,27.673,1.560404772,0.842762682074336,223691
2000-08-29,27.973,27.644,0.16651188,0.828838382456937,223691
2000-08-30,27.84,27.591,0.0720977904,0.836462859653331,223691
2000-08-31,27.742,27.385,1.6470914328,0.849854390760815,223691
2000-09-01,27.481,27.209,0.9424212624,0.850527875533206,223691
2000-09-02,27.529,27.026,0.5347251864,0.844179261263811,223691
2000-09-03,27.371,26.939,0.624847428,0.847204704481772,223691
2000-09-04,27.45,27.148,0.350189172,0.843088626833207,223691
2000-09-05,27.441,27.246,0.0,0.830953163753309,223691
2000-09-06,27.821,27.411,0.0,0.838671413745509,223691
2000-09-07,27.645,27.37,0.0,0.823278620619473,223691
2000-09-08,27.945,27.565,0.0,0.833179826519388,223691
2000-09-09,28.07,27.764,0.0,0.819699934210221,223691
2000-09-10,27.986,27.789,0.0,0.819047354239165,223691
2000-09-11,27.868,27.5,0.0,0.822848973015102,223691
2000-09-12,27.614,27.224,0.0,0.837701602612388,223691
2000-09-13,27.266,26.745,0.0,0.843158443574242,223691
2000-09-14,27.038,26.389,0.0,0.841072963480797,223691
2000-09-15,27.415,26.578,0.0,0.810274222892354,223691
2000-09-16,27.618,27.089,0.0,0.775006168859841,223691
2000-09-17,27.668,27.075,0.0,0.726431244181634,223691
2000-09-18,28.038,27.613,0.0,0.76979976779177,223691
2000-09-19,27.906,27.53,0.0,0.809718714786171,223691
2000-09-20,27.773,27.486,0.0274658328,0.831285929495966,223691
2000-09-21,28.202,27.085,0.0,0.813310535414798,223691
2000-09-22,29.121,27.392,0.102996828,0.767479712269124,223691
2000-09-23,30.627,27.979,0.0,0.712699923909447,223691
2000-09-24,30.499,28.375,0.0,0.732246113379664,223691
2000-09-25,29.063,27.898,0.0,0.828779435209188,223691
2000-09-26,28.567,27.793,0.0,0.805895269748244,223691
2000-09-27,28.815,27.62,0.0,0.778562984470161,223691
2000-09-28,29.84,27.305,0.0,0.754991032989448,223691
2000-09-29,29.531,27.907,0.0,0.750157969183108,223691
2000-09-30,28.549,27.765,0.0,0.795018632656112,223691
2000-10-01,29.069,28.088,0.0,0.794942187155963,223691
2000-10-02,30.292,28.491,0.0,0.739164041857106,223691
2000-10-03,31.781,29.391,0.0,0.612997337803284,223691
2000-10-04,30.813,29.335,0.0,0.636755378576731,223691
2000-10-05,31.294,29.27,0.0,0.676813273498812,223691
2000-10-06,29.974,28.553,0.0,0.757256387439595,223691
2000-10-07,29.547,28.274,0.0,0.776668882660304,223691
2000-10-08,29.535,28.375,0.0,0.833170313817415,223691
2000-10-09,29.388,28.34,0.0,0.794190161835262,223691
