Date,Max Temperature,Min Temperature,Precipitation,Relative Humidity,StationId
2000-01-01,24.717,5.82600000000002,0.0,0.368416451363609,264753
2000-01-02,24.298,5.53399999999999,0.0,0.450267968613492,264753
2000-01-03,25.331,4.71499999999998,0.0,0.448217643066236,264753
2000-01-04,25.847,5.053,0.0,0.272312157887764,264753
2000-01-05,26.521,6.91500000000002,0.0,0.333260471495536,264753
2000-01-06,25.705,5.69799999999998,0.0,0.279966127527533,264753
2000-01-07,26.166,6.404,0.0,0.210874751906193,264753
2000-01-08,28.634,9.37700000000001,0.0,0.267467136910131,264753
2000-01-09,28.638,12.63,0.0,0.262730751398452,264753
2000-01-10,28.396,10.321,0.0,0.222184284903986,264753
2000-01-11,28.454,10.487,0.0,0.384294509043754,264753
2000-01-12,27.551,11.397,0.0,0.356451680096787,264753
2000-01-13,23.321,9.63299999999998,0.0,0.49390973787454,264753
2000-01-14,21.232,4.21199999999999,0.0,0.336073544689644,264753
2000-01-15,20.563,4.26799999999997,0.0,0.256907103770338,264753
2000-01-16,19.972,3.28699999999998,0.0,0.245635969606511,264753
2000-01-17,22.114,3.47800000000001,0.0,0.302669193580197,264753
2000-01-18,25.811,4.28699999999998,0.0,0.234605569737891,264753
2000-01-19,27.354,8.55700000000002,0.0,0.16332066969514,264753
2000-01-20,26.17,8.005,0.0,0.206716180202886,264753
2000-01-21,26.786,8.54300000000001,0.0,0.280116273854472,264753
2000-01-22,26.877,11.346,0.0,0.392172818871536,264753
2000-01-23,27.27,10.397,0.0,0.438007887709951,264753
2000-01-24,26.171,8.17099999999999,0.0,0.388256403176865,264753
2000-01-25,29.643,10.996,0.0,0.334081127538786,264753
2000-01-26,26.783,10.94,0.0,0.363771193241075,264753
2000-01-27,23.512,10.682,0.0,0.438902791557685,264753
2000-01-28,23.398,7.048,0.0,0.357037200946269,264753
2000-01-29,26.532,7.82100000000003,0.0,0.221370617000918,264753
2000-01-30,29.035,7.67200000000003,0.0,0.183717379153206,264753
2000-01-31,29.754,7.61900000000003,0.0,0.211330279274939,264753
2000-02-01,26.035,9.28300000000002,0.0,0.399145479715246,264753
2000-02-02,26.455,7.35300000000001,0.0,0.259871726704162,264753
2000-02-03,28.156,10.476,0.0,0.363138930815303,264753
2000-02-04,27.597,9.19200000000001,0.35362242,0.417240999778215,264753
2000-02-05,20.976,9.97399999999999,0.717544656,0.568273153628488,264753
2000-02-06,23.029,4.887,0.0,0.529428230598133,264753
2000-02-07,23.884,5.16899999999998,0.0,0.447702209869151,264753
2000-02-08,24.088,5.517,0.0,0.403725280575993,264753
2000-02-09,25.842,5.72800000000001,0.0,0.364740877868388,264753
2000-02-10,26.485,9.50599999999997,0.082397304,0.331065667413796,264753
2000-02-11,22.212,10.07,0.0961303032,0.561709408730741,264753
2000-02-12,22.827,6.673,0.0,0.41045550088637,264753
2000-02-13,21.54,6.02699999999999,0.0,0.311788196059512,264753
2000-02-14,21.616,4.86200000000002,0.0,0.338106267396666,264753
2000-02-15,23.963,4.399,0.0,0.299196039124359,264753
2000-02-16,26.496,5.09899999999999,0.0,0.234689098357358,264753
2000-02-17,26.179,7.73399999999998,0.0,0.155766445612328,264753
2000-02-18,25.998,7.44600000000003,0.0,0.176544375140563,264753
2000-02-19,26.704,11.271,0.0,0.174851448378019,264753
2000-02-20,27.669,13.623,0.0,0.195845870370035,264753
2000-02-21,27.782,11.167,0.0,0.207592012260524,264753
2000-02-22,27.455,10.413,0.0,0.246140070965977,264753
2000-02-23,27.969,11.724,0.0,0.223376068812209,264753
2000-02-24,24.743,9.12099999999998,0.0,0.119722966998553,264753
2000-02-25,26.303,6.24400000000003,0.0,0.145730299277076,264753
2000-02-26,27.549,6.43200000000002,0.0,0.157298131751946,264753
2000-02-27,31.174,8.86700000000002,0.0,0.140083407909537,264753
2000-02-28,33.429,11.042,0.0,0.162432916755319,264753
2000-02-29,35.535,14.284,0.0,0.166475735909,264753
2000-03-01,34.23,13.508,0.0,0.208871498253139,264753
2000-03-02,33.221,13.927,0.0,0.200123891455328,264753
