Date,Max Temperature,Min Temperature,Precipitation,Relative Humidity,StationId
2000-01-01,28.653,12.92,0.0,0.350594757721298,195756
2000-01-02,28.475,11.934,0.0,0.284258617689809,195756
2000-01-03,28.622,10.744,0.0,0.25647075754357,195756
2000-01-04,28.343,10.789,0.0,0.219859939412617,195756
2000-01-05,28.595,10.735,0.0,0.240945606705122,195756
2000-01-06,27.703,11.011,0.0,0.246803110123928,195756
2000-01-07,27.715,9.72399999999999,0.0,0.20081380255032,195756
2000-01-08,28.962,9.065,0.0,0.194563515694159,195756
2000-01-09,30.531,10.412,0.0,0.165372042359659,195756
2000-01-10,31.237,11.569,0.0,0.229130288370085,195756
2000-01-11,32.402,13.737,0.0,0.279799341087133,195756
2000-01-12,32.028,15.202,0.0,0.336124979254093,195756
2000-01-13,30.415,16.101,0.0,0.349606937631726,195756
2000-01-14,31.033,14.49,0.0,0.333286924340024,195756
2000-01-15,28.89,15.865,0.0,0.293522160453902,195756
2000-01-16,31.679,15.162,0.0,0.295319850928933,195756
2000-01-17,32.271,17.911,0.0,0.421617982707906,195756
2000-01-18,33.173,16.26,0.0,0.417845193731746,195756
2000-01-19,32.375,16.592,0.0,0.374872451223235,195756
2000-01-20,32.465,15.484,0.0,0.279911218565315,195756
2000-01-21,33.628,14.359,0.0,0.218642207458058,195756
2000-01-22,31.512,13.198,0.0,0.259001371218776,195756
2000-01-23,29.936,13.254,0.0,0.354548803247795,195756
2000-01-24,29.626,12.384,0.0,0.344806480264519,195756
2000-01-25,30.491,13.895,0.0,0.296140904330144,195756
2000-01-26,30.589,12.62,0.0,0.277549723028707,195756
2000-01-27,30.469,13.871,0.0,0.361743759679294,195756
2000-01-28,30.764,15.826,0.0,0.33122724851557,195756
2000-01-29,30.62,14.375,0.0,0.238981580498018,195756
2000-01-30,31.579,11.256,0.0,0.132057092869829,195756
2000-01-31,31.891,11.289,0.0,0.123883447352971,195756
2000-02-01,33.672,13.832,0.0,0.237581221179705,195756
2000-02-02,31.463,11.646,0.0,0.301525639796053,195756
2000-02-03,31.759,15.138,0.0,0.348898810274884,195756
2000-02-04,33.45,15.05,0.0,0.346613271541657,195756
2000-02-05,31.694,14.862,0.0,0.415256159899513,195756
2000-02-06,28.615,13.958,0.0,0.418057780134934,195756
2000-02-07,29.724,12.921,0.0,0.24873262535711,195756
2000-02-08,30.681,12.676,0.0,0.262533979218884,195756
2000-02-09,30.279,14.814,0.0,0.256735292603286,195756
2000-02-10,32.349,13.063,0.0,0.232153520178657,195756
2000-02-11,30.47,14.527,0.0,0.325182721583827,195756
2000-02-12,28.743,13.884,0.0,0.292678242402645,195756
