State,District,Latitude,Longitude,StationId
TELANGANA,NALGONDA,17.0165004730225,79.0625,170791
BIHAR,PURNEA,26.071100234985398,87.5,261875
HARYANA,KAITHAL,30.1301002502441,76.25,301763
HIMACHAL PRADESH,MANDI,31.378999710082997,75.9375,314759
MAHARASHTRA,NASIK,19.5142993927002,73.4375,195734
MAHARASHTRA,POONA,18.577600479126,74.375,186744
ORISSA,BHADRAK,20.451000213623,86.25,205863
RAJASTHAN,DAUSA,26.38330078125,76.5625,264766
TAMILNADU,TANJAVUR,10.459699630737301,79.375,105794
WEST BENGAL,JALPAIGURI,26.071100234985398,89.375,261894
