State,District,Latitude,Longitude,StationId
BIHAR,SIWAN,26.071100234985398,84.375,261844
KARNATAKA,BAGALKOTE,15.4553003311157,75.9375,155759
KARNATAKA,BANGALORE URBA,12.333000183105499,77.5,123775
KARNATAKA,HAVERI,14.206399917602502,75.3125,142753
MAHARASHTRA,LATUR,18.265399932861303,77.1875,183772
MEGHALAYA,EAST KHASI HILLS,7.02514982223511,79.375,70794
ORISSA,ANGUL,21.0753993988037,84.375,211844
RAJASTHAN,CHURU,27.944499969482397,74.375,279744
TAMILNADU,TANJAVUR,7.02514982223511,79.375,70794
DADRA AND NAGAR HAVELI,DADRA N. HAVELI,20.1387996673584,72.5,201725
CHATISGARH,JASHPURNAGAR,22.324399948120103,83.4375,223834
