State,District,Latitude,Longitude,StationId
BIHAR,BHABUA,25.1343994140625,83.4375,251834
GUJARAT,BANASKANTHA,24.1977005004883,71.25,242713
KARNATAKA,BELGAUM,15.4553003311157,74.375,155744
MAHARASHTRA,CHANDRAPUR,7.02514982223511,79.375,70794
MAHARASHTRA,WARDHA,20.1387996673584,78.125,201781
ORISSA,CUTTACK,20.1387996673584,85.3125,201853
ORISSA,MAYURBHANJ,22.0121002197266,86.5625,220866
ORISSA,NAWARANGPUR,19.5142993927002,82.1875,195822
ANDAMAN AND NICOBAR ISLANDS,BAY ISLANDS,12.333000183105499,80.625,123806
JHARKHAND,SIMDEGA,22.324399948120103,84.0625,223841
