State,District,Latitude,Longitude,StationId
TELANGANA,MAHBUBNAGAR,16.0797996520996,77.5,161775
TELANGANA,NALGONDA,16.3920001983643,78.4375,164784
GUJARAT,JUNAGADH,21.0753993988037,70.3125,211703
HIMACHAL PRADESH,CHAMBA,32.315700531005895,76.25,323763
HIMACHAL PRADESH,SOLAN,30.4423007965088,77.1875,304772
MAHARASHTRA,POONA,18.265399932861303,74.375,183744
PUNJAB,BHATINDA,7.02514982223511,79.375,70794
PUNJAB,GURDASPUR,32.315700531005895,75.3125,323753
RAJASTHAN,JAIPUR,26.38330078125,75.625,264756
RAJASTHAN,JODHPUR,26.071100234985398,73.4375,261734
TAMILNADU,SIVAGANGA,9.52297973632813,78.125,95781
CHATISGARH,DANTEWARA,18.577600479126,81.25,186813
