State,District,Latitude,Longitude,StationId
ANDHRA PRADESH,VISAKHAPATNAM,17.3286991119385,82.5,173825
ARUNACHAL PRADESH,TIRAP,26.6956005096436,95.3125,267953
ASSAM,LAKHIMPUR,26.6956005096436,93.4375,267934
ASSAM,SONITPUR,26.38330078125,92.1875,264922
ASSAM,TINSUKIA,27.3199996948242,95.3125,273953
GUJARAT,RAJKOT,22.324399948120103,70.625,223706
JAMMU AND KASHMIR,DODA,32.9401016235352,75.3125,329753
KARNATAKA,KANARA SOUTH,12.645299911499,75.0,126750
MAHARASHTRA,OSMANABAD,18.265399932861303,75.3125,183753
TAMILNADU,COIMBATORE,10.459699630737301,77.1875,105772
TAMILNADU,KARUR,10.459699630737301,78.125,105781
UTTAR PRADESH,BALLIA,26.071100234985398,83.4375,261834
UTTAR PRADESH,BANDA,7.02514982223511,79.375,70794
