State,District,Latitude,Longitude,StationId
TELANGANA,RANGAREDDY,17.3286991119385,78.4375,173784
ASSAM,KOKRAJHAR,26.38330078125,90.3125,264903
GUJARAT,JAMNAGAR,21.6998996734619,69.375,217694
ORISSA,RAYAGADA,19.202100753784197,83.4375,192834
RAJASTHAN,SAWAI MADHOPUR,26.38330078125,76.5625,264766
UTTAR PRADESH,KHERI LAKHIMPUR,28.256700515747102,80.625,283806
UTTAR PRADESH,MATHURA,7.02514982223511,79.375,70794
UTTAR PRADESH,RAE BARELI,26.071100234985398,81.25,261813
ANDAMAN AND NICOBAR ISLANDS,BAY ISLANDS,7.649610042572019,82.5,76825
NEW DELHI,DELHI,28.5688991546631,77.1875,286772
