State,District,Latitude,Longitude,StationId
TELANGANA,ADILABAD,18.577600479126,79.375,186794
ANDHRA PRADESH,CHITTOR,13.5819997787476,78.4375,136784
TELANGANA,KHAMMAM,18.265399932861303,80.3125,183803
GUJARAT,SURENDRANAGAR,22.324399948120103,71.5625,223716
ORISSA,SUNDARGARH,21.3876991271973,85.0,214850
RAJASTHAN,ALWAR,27.3199996948242,76.875,273769
RAJASTHAN,JALORE,24.510000228881804,71.5625,245716
UTTAR PRADESH,BUDAUN,28.256700515747102,78.125,283781
JHARKHAND,PALAMAU,24.1977005004883,83.4375,242834
JHARKHAND,LATEHAR,23.573299407959,84.375,236844
CHATISGARH,RAJNANDGAON,21.0753993988037,80.9375,211809
