State,District,Latitude,Longitude,StationId
BIHAR,KISHANGANJ,26.071100234985398,87.5,261875
BIHAR,MADHUBANI,26.071100234985398,86.25,261863
GUJARAT,AHMEDABAD,23.260999679565398,71.5625,233716
GUJARAT,ANAND,22.324399948120103,72.5,223725
ORISSA,JAGATSINGHPUR,20.1387996673584,85.9375,201859
RAJASTHAN,DHOLPUR,26.38330078125,77.5,264775
TAMILNADU,SIVAGANGA,9.52297973632813,78.4375,95784
TRIPURA,NORTH TRIPURA,24.1977005004883,92.1875,242922
TRIPURA,SOUTH TRIPURA,22.9487991333008,91.5625,229916
UTTAR PRADESH,MORADABAD,28.256700515747102,78.4375,283784
JHARKHAND,LOHARDAGA,23.260999679565398,84.375,233844
