State,District,Latitude,Longitude,StationId
BIHAR,JAHANABAD,25.1343994140625,85.0,251850
MADHAYA PRADESH,TIKAMGARH,25.1343994140625,78.4375,251784
MAHARASHTRA,DHULIA,20.451000213623,74.0625,205741
MAHARASHTRA,GADCHIROLI,18.577600479126,79.6875,186797
ORISSA,JAJPUR,20.451000213623,85.9375,205859
ORISSA,NAWARANGPUR,19.202100753784197,82.1875,192822
ORISSA,NAYAGARH,20.1387996673584,85.3125,201853
TAMILNADU,VELLORE,12.645299911499,78.4375,126784
UTTAR PRADESH,J.PHULE NAGAR,28.5688991546631,78.125,286781
LAKSHADWEEP,LAKSHADWEEP,10.459699630737301,75.3125,105753
