State,District,Latitude,Longitude,StationId
ARUNACHAL PRADESH,WEST SIANG,28.256700515747102,94.0625,283941
HARYANA,SONEPAT,7.02514982223511,79.375,70794
KARNATAKA,GULBARGA,16.3920001983643,76.5625,164766
MADHAYA PRADESH,KHARGONE,21.3876991271973,75.3125,214753
MAHARASHTRA,NASIK,20.451000213623,74.0625,205741
MAHARASHTRA,SATARA,17.6408996582031,73.4375,176734
MAHARASHTRA,WARDHA,7.02514982223511,79.375,70794
RAJASTHAN,BHARATPUR,27.3199996948242,77.1875,273772
TAMILNADU,NILGIRIS,11.084099769592301,76.5625,111766
JHARKHAND,SAHEBGANJ,25.1343994140625,87.5,251875
CHATISGARH,RAJNANDGAON,20.451000213623,80.3125,205803
