State,District,Latitude,Longitude,StationId
ANDHRA PRADESH,EAST GODAVARI,17.0165004730225,81.5625,170816
BIHAR,KISHANGANJ,26.38330078125,88.125,264881
BIHAR,PURNEA,25.1343994140625,87.1875,251872
HARYANA,JIND,29.1933994293213,76.25,292763
KARNATAKA,DAVANAGERE,14.206399917602502,75.9375,142759
MADHAYA PRADESH,BETUL,21.6998996734619,77.5,217775
MAHARASHTRA,AHMEDNAGAR,19.202100753784197,74.0625,192741
MAHARASHTRA,BULDHANA,7.02514982223511,79.375,70794
MAHARASHTRA,KOLABA/RAIGARH,17.953199386596697,73.125,180731
MAHARASHTRA,POONA,18.265399932861303,73.4375,183734
PUNJAB,AMRITSAR,31.378999710082997,74.6875,314747
TAMILNADU,KANCHEEPURAM,12.645299911499,79.375,126794
TAMILNADU,RAMANATHAPURA,9.21074962615967,78.4375,92784
TRIPURA,WEST TRIPURA,24.1977005004883,91.25,242913
WEST BENGAL,HOOGLY,22.324399948120103,87.5,223875
