State,District,Latitude,Longitude,StationId
ASSAM,BARPETA,26.38330078125,90.9375,264909
GUJARAT,KAIRA/KHEDA,22.9487991333008,73.125,229731
KARNATAKA,BELGAUM,16.0797996520996,74.0625,161741
KARNATAKA,CHAMARAJANAGA,11.396400451660199,76.5625,114766
KARNATAKA,CHICKMAGALUR,13.269700050353999,75.9375,133759
KARNATAKA,GULBARGA,17.0165004730225,77.1875,170772
KARNATAKA,TUMKUR,12.957500457763699,75.9375,130759
KERALA,KOZHIKODE,11.084099769592301,75.625,111756
MADHAYA PRADESH,BHIND,26.38330078125,78.125,264781
RAJASTHAN,JAIPUR,27.3199996948242,76.25,273763
TAMILNADU,TIRUNELVELI,8.274060249328612,77.1875,83772
