State,District,Latitude,Longitude,StationId
TELANGANA,NALGONDA,16.3920001983643,79.0625,164791
ANDHRA PRADESH,NELLORE,13.5819997787476,80.0,136800
GUJARAT,PANCH-MAHALS,7.02514982223511,79.375,70794
KARNATAKA,GADAG,15.1430997848511,75.3125,151753
MADHAYA PRADESH,SAGAR,23.8854999542236,78.125,239781
MAHARASHTRA,AKOLA,20.451000213623,77.1875,205772
MANIPUR,IMPHAL,24.510000228881804,93.125,245931
NAGALAND,KOHIMA,25.4466991424561,93.4375,254934
PUNJAB,PATIALA,7.02514982223511,79.375,70794
WEST BENGAL,COOCH BEHAR,26.071100234985398,89.0625,261891
JHARKHAND,PALAMAU,24.1977005004883,84.375,242844
