State,District,Latitude,Longitude,StationId
ANDHRA PRADESH,GUNTUR,16.3920001983643,80.3125,164803
TELANGANA,KARIMNAGAR,17.953199386596697,77.5,180775
MAHARASHTRA,AMRAOTI,21.0753993988037,78.125,211781
MAHARASHTRA,KOLHAPUR,16.3920001983643,73.4375,164734
MAHARASHTRA,SHOLAPUR,17.3286991119385,75.625,173756
MAHARASHTRA,SHOLAPUR,18.265399932861303,75.0,183750
RAJASTHAN,JHUNJHUNU,27.632299423217802,75.3125,276753
TAMILNADU,COIMBATORE,11.084099769592301,76.5625,111766
TAMILNADU,TIRUNELVELI,8.274060249328612,77.5,83775
UTTAR PRADESH,BUDAUN,27.944499969482397,79.0625,279791
UTTAR PRADESH,JAUNPUR,25.4466991424561,82.5,254825
