State,District,Latitude,Longitude,StationId
ANDHRA PRADESH,CHITTOR,12.957500457763699,78.4375,130784
TELANGANA,MEDAK,17.953199386596697,77.5,180775
BIHAR,MUZAFFARPUR,26.071100234985398,84.6875,261847
BIHAR,ROHTAS,24.510000228881804,84.0625,245841
HARYANA,MAHENDRAGARH,27.944499969482397,75.9375,279759
KARNATAKA,BELGAUM,15.4553003311157,74.6875,155747
KARNATAKA,BELLARY,14.5186004638672,76.25,145763
MIZORAM,AIZWAL,23.573299407959,92.5,236925
ORISSA,KANDHAMAL,7.02514982223511,79.375,70794
RAJASTHAN,BHILWARA,25.4466991424561,74.6875,254747
UTTAR PRADESH,MEERUT,29.1933994293213,77.5,292775
