State,District,Latitude,Longitude,StationId
ANDHRA PRADESH,KRISHNA,16.704200744628903,80.0,167800
TELANGANA,WARANGAL,17.953199386596697,79.375,180794
BIHAR,CHAMPARAN.EAST,26.071100234985398,84.375,261844
GUJARAT,KAIRA/KHEDA,22.324399948120103,72.5,223725
KARNATAKA,BAGALKOTE,16.3920001983643,75.0,164750
KARNATAKA,RAICHUR,16.0797996520996,76.875,161769
KARNATAKA,UDUPI,13.5819997787476,74.375,136744
KERALA,KOTTAYAM,9.21074962615967,76.25,92763
MADHAYA PRADESH,CHINDWARA,22.324399948120103,79.0625,223791
MADHAYA PRADESH,JHABUA,22.0121002197266,73.125,220731
MAHARASHTRA,BHIR,18.889799118042,75.3125,189753
MAHARASHTRA,SHOLAPUR,17.6408996582031,75.3125,176753
ORISSA,KEONJHAR,21.3876991271973,85.625,214856
ORISSA,PURI,19.5142993927002,85.625,195856
TAMILNADU,NAMAKKAL,11.084099769592301,77.5,111775
