State,District,Latitude,Longitude,StationId
TELANGANA,ADILABAD,19.202100753784197,78.125,192781
ARUNACHAL PRADESH,EAST SIANG,27.944499969482397,95.3125,279953
BIHAR,PATNA,25.4466991424561,84.375,254844
GUJARAT,BHAVNAGAR,21.3876991271973,72.1875,214722
HARYANA,KARNAL,7.02514982223511,79.375,70794
KARNATAKA,CHAMARAJANAGA,12.0207996368408,76.875,120769
MAHARASHTRA,SANGLI,16.3920001983643,74.375,164744
PUNJAB,JULLUNDAR,31.0667991638184,75.9375,311759
WEST BENGAL,PURULIA,23.260999679565398,85.625,233856
UTTARAKHAND,UDHAMSING NAGAR,29.1933994293213,78.4375,292784
GOA,NORTH GOA,15.4553003311157,74.0625,155741
