Id,Longitude,Latitude
133769,76.875,13.269700050354
133772,77.1875,13.269700050354
133775,77.5,13.269700050354
133778,77.8125,13.269700050354
133781,78.125,13.269700050354
133784,78.4375,13.269700050354
133788,78.75,13.269700050354
133791,79.0625,13.269700050354
133794,79.375,13.269700050354
133797,79.6875,13.269700050354
133800,80,13.269700050354
133803,80.3125,13.269700050354
133806,80.625,13.269700050354
136741,74.0625,13.5819997787476
136744,74.375,13.5819997787476
136747,74.6875,13.5819997787476
136750,75,13.5819997787476
136753,75.3125,13.5819997787476
136756,75.625,13.5819997787476
136759,75.9375,13.5819997787476
136763,76.25,13.5819997787476
136766,76.5625,13.5819997787476
136769,76.875,13.5819997787476
136772,77.1875,13.5819997787476
136775,77.5,13.5819997787476
136778,77.8125,13.5819997787476
136781,78.125,13.5819997787476
136784,78.4375,13.5819997787476
136788,78.75,13.5819997787476
136791,79.0625,13.5819997787476
136794,79.375,13.5819997787476
136797,79.6875,13.5819997787476
136800,80,13.5819997787476
136803,80.3125,13.5819997787476
136806,80.625,13.5819997787476
139741,74.0625,13.8942003250122
139744,74.375,13.8942003250122
139747,74.6875,13.8942003250122
139750,75,13.8942003250122
139753,75.3125,13.8942003250122
139756,75.625,13.8942003250122
139759,75.9375,13.8942003250122
139763,76.25,13.8942003250122
139766,76.5625,13.8942003250122
139769,76.875,13.8942003250122
139772,77.1875,13.8942003250122
139775,77.5,13.8942003250122
139778,77.8125,13.8942003250122
139781,78.125,13.8942003250122
139784,78.4375,13.8942003250122
139788,78.75,13.8942003250122
139791,79.0625,13.8942003250122
139794,79.375,13.8942003250122
139797,79.6875,13.8942003250122
139800,80,13.8942003250122
139803,80.3125,13.8942003250122
139806,80.625,13.8942003250122
142738,73.75,14.2063999176025
142741,74.0625,14.2063999176025
142744,74.375,14.2063999176025
142747,74.6875,14.2063999176025
142750,75,14.2063999176025
142753,75.3125,14.2063999176025
142756,75.625,14.2063999176025
142759,75.9375,14.2063999176025
142763,76.25,14.2063999176025
142766,76.5625,14.2063999176025
142769,76.875,14.2063999176025
142772,77.1875,14.2063999176025
142775,77.5,14.2063999176025
142778,77.8125,14.2063999176025
142781,78.125,14.2063999176025
142784,78.4375,14.2063999176025
142788,78.75,14.2063999176025
142791,79.0625,14.2063999176025
142794,79.375,14.2063999176025
142797,79.6875,14.2063999176025
142800,80,14.2063999176025
142803,80.3125,14.2063999176025
142806,80.625,14.2063999176025
145738,73.75,14.5186004638672
145741,74.0625,14.5186004638672
145744,74.375,14.5186004638672
145747,74.6875,14.5186004638672
145750,75,14.5186004638672
145753,75.3125,14.5186004638672
145756,75.625,14.5186004638672
145759,75.9375,14.5186004638672
145763,76.25,14.5186004638672
145766,76.5625,14.5186004638672
145769,76.875,14.5186004638672
145772,77.1875,14.5186004638672
145775,77.5,14.5186004638672
145778,77.8125,14.5186004638672
145781,78.125,14.5186004638672
145784,78.4375,14.5186004638672
145788,78.75,14.5186004638672
145791,79.0625,14.5186004638672
145794,79.375,14.5186004638672
145797,79.6875,14.5186004638672
145800,80,14.5186004638672
145803,80.3125,14.5186004638672
145806,80.625,14.5186004638672
148734,73.4375,14.8309001922607
148738,73.75,14.8309001922607
148741,74.0625,14.8309001922607
148744,74.375,14.8309001922607
148747,74.6875,14.8309001922607
148750,75,14.8309001922607
148753,75.3125,14.8309001922607
148756,75.625,14.8309001922607
148759,75.9375,14.8309001922607
148763,76.25,14.8309001922607
148766,76.5625,14.8309001922607
148769,76.875,14.8309001922607
148772,77.1875,14.8309001922607
148775,77.5,14.8309001922607
148778,77.8125,14.8309001922607
148781,78.125,14.8309001922607
148784,78.4375,14.8309001922607
148788,78.75,14.8309001922607
148791,79.0625,14.8309001922607
148794,79.375,14.8309001922607
148797,79.6875,14.8309001922607
148800,80,14.8309001922607
148803,80.3125,14.8309001922607
148806,80.625,14.8309001922607
151734,73.4375,15.1430997848511
151738,73.75,15.1430997848511
151741,74.0625,15.1430997848511
151744,74.375,15.1430997848511
151747,74.6875,15.1430997848511
151750,75,15.1430997848511
151753,75.3125,15.1430997848511
151756,75.625,15.1430997848511
151759,75.9375,15.1430997848511
151763,76.25,15.1430997848511
151766,76.5625,15.1430997848511
151769,76.875,15.1430997848511
151772,77.1875,15.1430997848511
151775,77.5,15.1430997848511
151778,77.8125,15.1430997848511
151781,78.125,15.1430997848511
151784,78.4375,15.1430997848511
151788,78.75,15.1430997848511
151791,79.0625,15.1430997848511
151794,79.375,15.1430997848511
151797,79.6875,15.1430997848511
151800,80,15.1430997848511
151803,80.3125,15.1430997848511
151806,80.625,15.1430997848511
151809,80.9375,15.1430997848511
155731,73.125,15.4553003311157
155734,73.4375,15.4553003311157
155738,73.75,15.4553003311157
155741,74.0625,15.4553003311157
155744,74.375,15.4553003311157
155747,74.6875,15.4553003311157
155750,75,15.4553003311157
155753,75.3125,15.4553003311157
155756,75.625,15.4553003311157
155759,75.9375,15.4553003311157
155763,76.25,15.4553003311157
155766,76.5625,15.4553003311157
155769,76.875,15.4553003311157
155772,77.1875,15.4553003311157
155775,77.5,15.4553003311157
155778,77.8125,15.4553003311157
155781,78.125,15.4553003311157
155784,78.4375,15.4553003311157
155788,78.75,15.4553003311157
155791,79.0625,15.4553003311157
155794,79.375,15.4553003311157
155797,79.6875,15.4553003311157
155800,80,15.4553003311157
155803,80.3125,15.4553003311157
155806,80.625,15.4553003311157
155809,80.9375,15.4553003311157
155813,81.25,15.4553003311157
158731,73.125,15.7676000595093
158734,73.4375,15.7676000595093
158738,73.75,15.7676000595093
158741,74.0625,15.7676000595093
158744,74.375,15.7676000595093
158747,74.6875,15.7676000595093
158750,75,15.7676000595093
158753,75.3125,15.7676000595093
158756,75.625,15.7676000595093
158759,75.9375,15.7676000595093
158763,76.25,15.7676000595093
158766,76.5625,15.7676000595093
158769,76.875,15.7676000595093
158772,77.1875,15.7676000595093
158775,77.5,15.7676000595093
158778,77.8125,15.7676000595093
158781,78.125,15.7676000595093
158784,78.4375,15.7676000595093
158788,78.75,15.7676000595093
158791,79.0625,15.7676000595093
158794,79.375,15.7676000595093
158797,79.6875,15.7676000595093
158800,80,15.7676000595093
158803,80.3125,15.7676000595093
158806,80.625,15.7676000595093
158809,80.9375,15.7676000595093
158813,81.25,15.7676000595093
158816,81.5625,15.7676000595093
158819,81.875,15.7676000595093
158822,82.1875,15.7676000595093
161728,72.8125,16.0797996520996
161731,73.125,16.0797996520996
161734,73.4375,16.0797996520996
161738,73.75,16.0797996520996
161741,74.0625,16.0797996520996
161744,74.375,16.0797996520996
161747,74.6875,16.0797996520996
161750,75,16.0797996520996
161753,75.3125,16.0797996520996
161756,75.625,16.0797996520996
161759,75.9375,16.0797996520996
161763,76.25,16.0797996520996
161766,76.5625,16.0797996520996
161769,76.875,16.0797996520996
161772,77.1875,16.0797996520996
161775,77.5,16.0797996520996
161778,77.8125,16.0797996520996
161781,78.125,16.0797996520996
161784,78.4375,16.0797996520996
161788,78.75,16.0797996520996
161791,79.0625,16.0797996520996
161794,79.375,16.0797996520996
161797,79.6875,16.0797996520996
161800,80,16.0797996520996
161803,80.3125,16.0797996520996
161806,80.625,16.0797996520996
161809,80.9375,16.0797996520996
161813,81.25,16.0797996520996
161816,81.5625,16.0797996520996
161819,81.875,16.0797996520996
161822,82.1875,16.0797996520996
161825,82.5,16.0797996520996
164728,72.8125,16.3920001983643
164731,73.125,16.3920001983643
164734,73.4375,16.3920001983643
164738,73.75,16.3920001983643
164741,74.0625,16.3920001983643
164744,74.375,16.3920001983643
164747,74.6875,16.3920001983643
164750,75,16.3920001983643
164753,75.3125,16.3920001983643
164756,75.625,16.3920001983643
164759,75.9375,16.3920001983643
164763,76.25,16.3920001983643
164766,76.5625,16.3920001983643
164769,76.875,16.3920001983643
164772,77.1875,16.3920001983643
164775,77.5,16.3920001983643
164778,77.8125,16.3920001983643
164781,78.125,16.3920001983643
164784,78.4375,16.3920001983643
164788,78.75,16.3920001983643
164791,79.0625,16.3920001983643
164794,79.375,16.3920001983643
164797,79.6875,16.3920001983643
164800,80,16.3920001983643
164803,80.3125,16.3920001983643
164806,80.625,16.3920001983643
164809,80.9375,16.3920001983643
164813,81.25,16.3920001983643
164816,81.5625,16.3920001983643
164819,81.875,16.3920001983643
164822,82.1875,16.3920001983643
164825,82.5,16.3920001983643
164828,82.8125,16.3920001983643
167728,72.8125,16.7042007446289
167731,73.125,16.7042007446289
167734,73.4375,16.7042007446289
167738,73.75,16.7042007446289
167741,74.0625,16.7042007446289
167744,74.375,16.7042007446289
167747,74.6875,16.7042007446289
167750,75,16.7042007446289
167753,75.3125,16.7042007446289
167756,75.625,16.7042007446289
167759,75.9375,16.7042007446289
167763,76.25,16.7042007446289
167766,76.5625,16.7042007446289
167769,76.875,16.7042007446289
167772,77.1875,16.7042007446289
167775,77.5,16.7042007446289
167778,77.8125,16.7042007446289
167781,78.125,16.7042007446289
167784,78.4375,16.7042007446289
167788,78.75,16.7042007446289
167791,79.0625,16.7042007446289
167794,79.375,16.7042007446289
167797,79.6875,16.7042007446289
167800,80,16.7042007446289
167803,80.3125,16.7042007446289
167806,80.625,16.7042007446289
167809,80.9375,16.7042007446289
167813,81.25,16.7042007446289
167816,81.5625,16.7042007446289
167819,81.875,16.7042007446289
167822,82.1875,16.7042007446289
167825,82.5,16.7042007446289
167828,82.8125,16.7042007446289
167831,83.125,16.7042007446289
170728,72.8125,17.0165004730225
170731,73.125,17.0165004730225
170734,73.4375,17.0165004730225
170738,73.75,17.0165004730225
170741,74.0625,17.0165004730225
170744,74.375,17.0165004730225
170747,74.6875,17.0165004730225
170750,75,17.0165004730225
170753,75.3125,17.0165004730225
170756,75.625,17.0165004730225
170759,75.9375,17.0165004730225
170763,76.25,17.0165004730225
170766,76.5625,17.0165004730225
170769,76.875,17.0165004730225
170772,77.1875,17.0165004730225
170775,77.5,17.0165004730225
170778,77.8125,17.0165004730225
170781,78.125,17.0165004730225
170784,78.4375,17.0165004730225
170788,78.75,17.0165004730225
170791,79.0625,17.0165004730225
170794,79.375,17.0165004730225
170797,79.6875,17.0165004730225
170800,80,17.0165004730225
170803,80.3125,17.0165004730225
170806,80.625,17.0165004730225
170809,80.9375,17.0165004730225
170813,81.25,17.0165004730225
170816,81.5625,17.0165004730225
170819,81.875,17.0165004730225
170822,82.1875,17.0165004730225
170825,82.5,17.0165004730225
170828,82.8125,17.0165004730225
170831,83.125,17.0165004730225
170834,83.4375,17.0165004730225
170938,93.75,17.0165004730225
170941,94.0625,17.0165004730225
170944,94.375,17.0165004730225
170947,94.6875,17.0165004730225
170950,95,17.0165004730225
170953,95.3125,17.0165004730225
170956,95.625,17.0165004730225
170959,95.9375,17.0165004730225
170963,96.25,17.0165004730225
170966,96.5625,17.0165004730225
170969,96.875,17.0165004730225
170972,97.1875,17.0165004730225
170975,97.5,17.0165004730225
170978,97.8125,17.0165004730225
173725,72.5,17.3286991119385
173728,72.8125,17.3286991119385
173731,73.125,17.3286991119385
173734,73.4375,17.3286991119385
173738,73.75,17.3286991119385
173741,74.0625,17.3286991119385
173744,74.375,17.3286991119385
173747,74.6875,17.3286991119385
173750,75,17.3286991119385
173753,75.3125,17.3286991119385
173756,75.625,17.3286991119385
173759,75.9375,17.3286991119385
173763,76.25,17.3286991119385
173766,76.5625,17.3286991119385
173769,76.875,17.3286991119385
173772,77.1875,17.3286991119385
173775,77.5,17.3286991119385
173778,77.8125,17.3286991119385
173781,78.125,17.3286991119385
173784,78.4375,17.3286991119385
173788,78.75,17.3286991119385
173791,79.0625,17.3286991119385
173794,79.375,17.3286991119385
173797,79.6875,17.3286991119385
173800,80,17.3286991119385
173803,80.3125,17.3286991119385
173806,80.625,17.3286991119385
173809,80.9375,17.3286991119385
173813,81.25,17.3286991119385
173816,81.5625,17.3286991119385
173819,81.875,17.3286991119385
173822,82.1875,17.3286991119385
173825,82.5,17.3286991119385
173828,82.8125,17.3286991119385
173831,83.125,17.3286991119385
173834,83.4375,17.3286991119385
173838,83.75,17.3286991119385
173941,94.0625,17.3286991119385
173944,94.375,17.3286991119385
173947,94.6875,17.3286991119385
173950,95,17.3286991119385
173953,95.3125,17.3286991119385
173956,95.625,17.3286991119385
173959,95.9375,17.3286991119385
173963,96.25,17.3286991119385
173966,96.5625,17.3286991119385
173969,96.875,17.3286991119385
173972,97.1875,17.3286991119385
173975,97.5,17.3286991119385
173978,97.8125,17.3286991119385
176725,72.5,17.6408996582031
176728,72.8125,17.6408996582031
176731,73.125,17.6408996582031
176734,73.4375,17.6408996582031
176738,73.75,17.6408996582031
176741,74.0625,17.6408996582031
176744,74.375,17.6408996582031
176747,74.6875,17.6408996582031
176750,75,17.6408996582031
176753,75.3125,17.6408996582031
176756,75.625,17.6408996582031
176759,75.9375,17.6408996582031
176763,76.25,17.6408996582031
176766,76.5625,17.6408996582031
176769,76.875,17.6408996582031
176772,77.1875,17.6408996582031
176775,77.5,17.6408996582031
176778,77.8125,17.6408996582031
176781,78.125,17.6408996582031
176784,78.4375,17.6408996582031
176788,78.75,17.6408996582031
176791,79.0625,17.6408996582031
176794,79.375,17.6408996582031
176797,79.6875,17.6408996582031
176800,80,17.6408996582031
176803,80.3125,17.6408996582031
176806,80.625,17.6408996582031
176809,80.9375,17.6408996582031
176813,81.25,17.6408996582031
176816,81.5625,17.6408996582031
176819,81.875,17.6408996582031
176822,82.1875,17.6408996582031
176825,82.5,17.6408996582031
176828,82.8125,17.6408996582031
176831,83.125,17.6408996582031
176834,83.4375,17.6408996582031
176838,83.75,17.6408996582031
176841,84.0625,17.6408996582031
176941,94.0625,17.6408996582031
176944,94.375,17.6408996582031
176947,94.6875,17.6408996582031
176950,95,17.6408996582031
176953,95.3125,17.6408996582031
176956,95.625,17.6408996582031
176959,95.9375,17.6408996582031
176963,96.25,17.6408996582031
176966,96.5625,17.6408996582031
176969,96.875,17.6408996582031
176972,97.1875,17.6408996582031
176975,97.5,17.6408996582031
176978,97.8125,17.6408996582031
180725,72.5,17.9531993865967
180728,72.8125,17.9531993865967
180731,73.125,17.9531993865967
180734,73.4375,17.9531993865967
180738,73.75,17.9531993865967
180741,74.0625,17.9531993865967
180744,74.375,17.9531993865967
180747,74.6875,17.9531993865967
180750,75,17.9531993865967
180753,75.3125,17.9531993865967
180756,75.625,17.9531993865967
180759,75.9375,17.9531993865967
180763,76.25,17.9531993865967
180766,76.5625,17.9531993865967
180769,76.875,17.9531993865967
180772,77.1875,17.9531993865967
180775,77.5,17.9531993865967
180778,77.8125,17.9531993865967
180781,78.125,17.9531993865967
180784,78.4375,17.9531993865967
180788,78.75,17.9531993865967
180791,79.0625,17.9531993865967
180794,79.375,17.9531993865967
180797,79.6875,17.9531993865967
180800,80,17.9531993865967
180803,80.3125,17.9531993865967
180806,80.625,17.9531993865967
180809,80.9375,17.9531993865967
180813,81.25,17.9531993865967
180816,81.5625,17.9531993865967
180819,81.875,17.9531993865967
180822,82.1875,17.9531993865967
180825,82.5,17.9531993865967
180828,82.8125,17.9531993865967
180831,83.125,17.9531993865967
180834,83.4375,17.9531993865967
180838,83.75,17.9531993865967
180841,84.0625,17.9531993865967
180844,84.375,17.9531993865967
180847,84.6875,17.9531993865967
180938,93.75,17.9531993865967
180941,94.0625,17.9531993865967
180944,94.375,17.9531993865967
180947,94.6875,17.9531993865967
180950,95,17.9531993865967
180953,95.3125,17.9531993865967
180956,95.625,17.9531993865967
180959,95.9375,17.9531993865967
180963,96.25,17.9531993865967
180966,96.5625,17.9531993865967
180969,96.875,17.9531993865967
180972,97.1875,17.9531993865967
180975,97.5,17.9531993865967
180978,97.8125,17.9531993865967
183725,72.5,18.2653999328613
183728,72.8125,18.2653999328613
183731,73.125,18.2653999328613
183734,73.4375,18.2653999328613
183738,73.75,18.2653999328613
183741,74.0625,18.2653999328613
183744,74.375,18.2653999328613
183747,74.6875,18.2653999328613
183750,75,18.2653999328613
183753,75.3125,18.2653999328613
183756,75.625,18.2653999328613
183759,75.9375,18.2653999328613
183763,76.25,18.2653999328613
183766,76.5625,18.2653999328613
183769,76.875,18.2653999328613
183772,77.1875,18.2653999328613
183775,77.5,18.2653999328613
183778,77.8125,18.2653999328613
183781,78.125,18.2653999328613
183784,78.4375,18.2653999328613
183788,78.75,18.2653999328613
183791,79.0625,18.2653999328613
183794,79.375,18.2653999328613
183797,79.6875,18.2653999328613
183800,80,18.2653999328613
183803,80.3125,18.2653999328613
183806,80.625,18.2653999328613
183809,80.9375,18.2653999328613
183813,81.25,18.2653999328613
183816,81.5625,18.2653999328613
183819,81.875,18.2653999328613
183822,82.1875,18.2653999328613
183825,82.5,18.2653999328613
183828,82.8125,18.2653999328613
183831,83.125,18.2653999328613
183834,83.4375,18.2653999328613
183838,83.75,18.2653999328613
183841,84.0625,18.2653999328613
183844,84.375,18.2653999328613
183847,84.6875,18.2653999328613
183850,85,18.2653999328613
183938,93.75,18.2653999328613
183941,94.0625,18.2653999328613
183944,94.375,18.2653999328613
183947,94.6875,18.2653999328613
183950,95,18.2653999328613
183953,95.3125,18.2653999328613
183956,95.625,18.2653999328613
183959,95.9375,18.2653999328613
183963,96.25,18.2653999328613
183966,96.5625,18.2653999328613
183969,96.875,18.2653999328613
183972,97.1875,18.2653999328613
183975,97.5,18.2653999328613
183978,97.8125,18.2653999328613
186722,72.1875,18.577600479126
186725,72.5,18.577600479126
186728,72.8125,18.577600479126
186731,73.125,18.577600479126
186734,73.4375,18.577600479126
186738,73.75,18.577600479126
186741,74.0625,18.577600479126
186744,74.375,18.577600479126
186747,74.6875,18.577600479126
186750,75,18.577600479126
186753,75.3125,18.577600479126
186756,75.625,18.577600479126
186759,75.9375,18.577600479126
186763,76.25,18.577600479126
186766,76.5625,18.577600479126
186769,76.875,18.577600479126
186772,77.1875,18.577600479126
186775,77.5,18.577600479126
186778,77.8125,18.577600479126
186781,78.125,18.577600479126
186784,78.4375,18.577600479126
186788,78.75,18.577600479126
186791,79.0625,18.577600479126
186794,79.375,18.577600479126
186797,79.6875,18.577600479126
186800,80,18.577600479126
186803,80.3125,18.577600479126
186806,80.625,18.577600479126
186809,80.9375,18.577600479126
186813,81.25,18.577600479126
186816,81.5625,18.577600479126
186819,81.875,18.577600479126
186822,82.1875,18.577600479126
186825,82.5,18.577600479126
186828,82.8125,18.577600479126
186831,83.125,18.577600479126
186834,83.4375,18.577600479126
186838,83.75,18.577600479126
186841,84.0625,18.577600479126
186844,84.375,18.577600479126
186847,84.6875,18.577600479126
186850,85,18.577600479126
186853,85.3125,18.577600479126
186934,93.4375,18.577600479126
186938,93.75,18.577600479126
186941,94.0625,18.577600479126
186944,94.375,18.577600479126
186947,94.6875,18.577600479126
186950,95,18.577600479126
186953,95.3125,18.577600479126
186956,95.625,18.577600479126
186959,95.9375,18.577600479126
186963,96.25,18.577600479126
186966,96.5625,18.577600479126
186969,96.875,18.577600479126
186972,97.1875,18.577600479126
186975,97.5,18.577600479126
186978,97.8125,18.577600479126
189722,72.1875,18.889799118042
189725,72.5,18.889799118042
189728,72.8125,18.889799118042
189731,73.125,18.889799118042
189734,73.4375,18.889799118042
189738,73.75,18.889799118042
189741,74.0625,18.889799118042
189744,74.375,18.889799118042
189747,74.6875,18.889799118042
189750,75,18.889799118042
189753,75.3125,18.889799118042
189756,75.625,18.889799118042
189759,75.9375,18.889799118042
189763,76.25,18.889799118042
189766,76.5625,18.889799118042
189769,76.875,18.889799118042
189772,77.1875,18.889799118042
189775,77.5,18.889799118042
189778,77.8125,18.889799118042
189781,78.125,18.889799118042
189784,78.4375,18.889799118042
189788,78.75,18.889799118042
189791,79.0625,18.889799118042
189794,79.375,18.889799118042
189797,79.6875,18.889799118042
189800,80,18.889799118042
189803,80.3125,18.889799118042
189806,80.625,18.889799118042
189809,80.9375,18.889799118042
189813,81.25,18.889799118042
189816,81.5625,18.889799118042
189819,81.875,18.889799118042
189822,82.1875,18.889799118042
189825,82.5,18.889799118042
189828,82.8125,18.889799118042
189831,83.125,18.889799118042
189834,83.4375,18.889799118042
189838,83.75,18.889799118042
189841,84.0625,18.889799118042
189844,84.375,18.889799118042
189847,84.6875,18.889799118042
189850,85,18.889799118042
189853,85.3125,18.889799118042
189856,85.625,18.889799118042
189931,93.125,18.889799118042
189934,93.4375,18.889799118042
189938,93.75,18.889799118042
189941,94.0625,18.889799118042
189944,94.375,18.889799118042
189947,94.6875,18.889799118042
189950,95,18.889799118042
189953,95.3125,18.889799118042
189956,95.625,18.889799118042
189959,95.9375,18.889799118042
189963,96.25,18.889799118042
189966,96.5625,18.889799118042
189969,96.875,18.889799118042
189972,97.1875,18.889799118042
189975,97.5,18.889799118042
189978,97.8125,18.889799118042
192722,72.1875,19.2021007537842
192725,72.5,19.2021007537842
192728,72.8125,19.2021007537842
192731,73.125,19.2021007537842
192734,73.4375,19.2021007537842
192738,73.75,19.2021007537842
192741,74.0625,19.2021007537842
192744,74.375,19.2021007537842
192747,74.6875,19.2021007537842
192750,75,19.2021007537842
192753,75.3125,19.2021007537842
192756,75.625,19.2021007537842
192759,75.9375,19.2021007537842
192763,76.25,19.2021007537842
192766,76.5625,19.2021007537842
192769,76.875,19.2021007537842
192772,77.1875,19.2021007537842
192775,77.5,19.2021007537842
192778,77.8125,19.2021007537842
192781,78.125,19.2021007537842
192784,78.4375,19.2021007537842
192788,78.75,19.2021007537842
192791,79.0625,19.2021007537842
192794,79.375,19.2021007537842
192797,79.6875,19.2021007537842
192800,80,19.2021007537842
192803,80.3125,19.2021007537842
192806,80.625,19.2021007537842
192809,80.9375,19.2021007537842
192813,81.25,19.2021007537842
192816,81.5625,19.2021007537842
192819,81.875,19.2021007537842
192822,82.1875,19.2021007537842
192825,82.5,19.2021007537842
192828,82.8125,19.2021007537842
192831,83.125,19.2021007537842
192834,83.4375,19.2021007537842
192838,83.75,19.2021007537842
